TERM;POSITION;TYPE;MODE;URI;CURRENT_TERM;AMBIGUOUS;ANOTHER_MEANING;ANOTHER_MEANING_URI;DESCRIPTION;GAZETTEER;VERIFICATION
Seuilla;547035;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;547046;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;547057;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;547067;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;547079;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Seuilla;547179;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Bien;547238;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Axarafe;547800;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Seuilla;547811;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Onde;547896;PLN;FT;http://sws.geonames.org/6526771; ;not; ; ;null;Medieval;FOUND
Seuilla;548138;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Alfonsso;548215;PN;FT; ; ;not; ; ; ; ;FOUND
Molina;548243;PLN;FT;http://sws.geonames.org/6359477; ;not;;;null;Medieval;FOUND
Mesa;548255;PLN;FT;http://sws.geonames.org/3117313; ;not;;;null;Medieval;FOUND
Dada;548484;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
dias;548505;APLN;AT;http://pleiades.stoa.org/places/642516; ;yes;CN;;An ancient place, cited: BAtlas 65 unlocated Dias;Medieval;VALIDATE
Yo;548553;UN;UNI;;;not;;;;;UNIDENTIFIED
Sancho;548556;APLN;AT;http://sws.geonames.org/9170929; ;yes;PN; ;null;Geonames;VALIDATE
Perez;548563;PN;FT;;;;;;;;FOUND
Baeça;548609;PLN;FT;https://pleiades.stoa.org/places/266099;Baeza;not;;;null;Medieval;FOUND
Roy;548654;PN;GENT;;;;;;;;VALIDATE
Martinez;548658;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Sepan;548670;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;548730;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;548755;PN;FT;;;;;;;;FOUND
Castiella;548781;PLN;FT; ;Castiella;not;;;null;Medieval;FOUND
Toledo;548795;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Leon;548805;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/109101; ;not;;;An ancient place, cited: BAtlas 11 D3 Laon;Medieval;FOUND
Gallizia;548813;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;548825;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;548836;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;548847;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;548857;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;548869;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Reyna;548892;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/678362;null;not; ; ;An ancient place, cited: BAtlas 69 B4 Reina;Medieval;FOUND
Yolant;548904;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Sancho;548957;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;548986;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;548999;PN;FT; ; ;not; ; ; ; ;FOUND
Jaymes;549012;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Breton;549050;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Chincoyar;549065;UN;UNI;;;not;;;;;UNIDENTIFIED
Nebli;549078;UN;UNI;;;not;;;;;UNIDENTIFIED
Sancho;549139;PN;FT;;;yes;APLN;;;;FOUND
Martinez;549146;PN;FT;;;yes;APLN;;;;FOUND
Xodar;549158;PPLN;PPT; ; ;not;;; ; ;VALIDATE
cosa;550112;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
Breton;550217;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Fecho ;550385;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
dias;550431;APLN;AT;http://pleiades.stoa.org/places/642516; ;yes;CN;;An ancient place, cited: BAtlas 65 unlocated Dias;Medieval;VALIDATE
Alfonso;550534;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Yolant;550577;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Sancho;550630;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;550659;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;550672;PN;FT; ; ;not; ; ; ; ;FOUND
Jaymes;550685;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Algarue;550806;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Ferrando;550863;PN;FT;;;;;;;;FOUND
Toledo;550883;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Remondo;550902;PPN;PPT;;;;;;;;VALIDATE
Seuilla;550924;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Gonçaluo;550944;PN;FT;;;;;;;;FOUND
Sanctiago;550967;PPLN;PPT; ; ;not;;; ; ;VALIDATE
El;550985;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Frederic;551000;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Gaston;551020;PPN;PPT;;;;;;;;VALIDATE
Beart;551040;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Gonçaluo;551075;PN;FT;;;;;;;;FOUND
Burgos;551095;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Johan;551114;PN;FT;;;;;;;;FOUND
Palencia;551131;PLN;FT;http://sws.geonames.org/6360072; ;not;;;null;Geonames;FOUND
Ferrando;551152;PN;FT;;;;;;;;FOUND
Segouia;551172;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Martin;551192;PN;FT;;;;;;;;FOUND
Siguença;551210;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Agostin;551231;PN;FT;;;;;;;;FOUND
Osma;551250;PLN;FT;http://sws.geonames.org/3114836;Osma;not;;;null;Geonames;FOUND
Diego;551267;PN;FT;;;;;;;;FOUND
Cuenca;551284;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
La;551299;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Auila;551313;PLN;FT;http://pleiades.stoa.org/places/236361;Ávila;not;;; ;Medieval;FOUND
Esteuan;551331;PPN;PPT;;;;;;;;VALIDATE
Calahorra;551350;PLN;FT;http://sws.geonames.org/6359026; ;not;;;null;Geonames;FOUND
Pascual;551372;PPN;PPT;;;;;;;;VALIDATE
Cordoua;551391;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Pedro;551411;PN;FT;;;;;;;;FOUND
Plazencia;551428;PPLN;PPT; ; ;not;;; ; ;VALIDATE
La;551446;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Jahen;551460;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
La;551474;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Cartagena;551488;PLN;FT;http://sws.geonames.org/6359521; ;not;;;null;Geonames;FOUND
Johan;551515;PN;FT; ; ;not; ; ; ; ;FOUND
Cadiz;551531;PLN;FT;http://sws.geonames.org/2520600;CDZ,Cadice,Cadis,Cadix,Cadiz,Cai,Càdice,Cádice,Cádis,Cádiz,Gadeira,Gades,Gadir,Gaðes,Iungadir,Kadis,Kadisas,Kadiz,Kadizo,Kadyks,Kantith,La tacita de plata,jia de si,kadi s,kadiseu,kadisu,kads,kadydh,kadys,qads,qdys,Κάντιθ,Кадиз,Кадис,Кадіс,קדיס,قادس,كاديذ,کادس,کادیس,กาดิซ,კადისი,ካዲዝ,カディス,加的斯,카디스;not;;;null;Geonames;FOUND
Johan;551549;PN;FT;;;;;;;;FOUND
Gonçaluez;551555;PPN;PPT;;;;;;;;VALIDATE
Orden;551580;UN;UNI;;;not;;;;;UNIDENTIFIED
Calatraua;551589;APLN;AT; ; ;yes;PN; ; ;Medieval;VALIDATE
Diaz;551635;PN;FT;;;yes;APLN;;;;FOUND
Vizcaya;551643;PPN;PPT;;;yes;APLN;;;;VALIDATE
Symon;551663;PN;FT;;;;;;;;FOUND
Royz;551669;PN;FT;;;;;;;;FOUND
Cameros;551682;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Johan;551701;PN;FT;;;;;;;;FOUND
Nunnez;551707;PN;FT;;;;;;;;FOUND
Johan;551748;PN;FT;;;yes;APLN;;;;FOUND
Alfonso;551754;PN;FT;;;yes;APLN;;;;FOUND
Haro;551765;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gomez;551782;PN;FT;;;;;;;;FOUND
Royz;551788;PN;FT;;;;;;;;FOUND
Maçanedo;551793;PPN;PPT;;;;;;;;VALIDATE
Rodrigo;551814;PPN;PPT;;;;;;;;VALIDATE
Rodriguez;551822;PN;FT;;;;;;;;FOUND
Perez;551876;PN;FT;;;yes;APLN;;;;FOUND
Guzman;551885;PN;FT;;;yes;APLN;;;;FOUND
Henrrique;551904;PN;FT;;;;;;;;FOUND
Perez;551914;PN;FT;;;;;;;;FOUND
Diego;551979;PN;FT;;;yes;APLN;;;;FOUND
Salzedo;551994;PPN;PPT;;;yes;APLN;;;;VALIDATE
El;552046;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Manuel;552061;PN;FT; ; ;yes;APLN;http://sws.geonames.org/6362025;null;Geonames;FOUND
El;552104;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Sancho;552119;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Martin;552172;PN;FT;;;;;;;;FOUND
Leon;552190;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/109101; ;not;;;An ancient place, cited: BAtlas 11 D3 Laon;Medieval;FOUND
Fredulo;552207;PPN;PPT;;;;;;;;VALIDATE
Ouiedo;552226;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Suero;552245;PPN;PPT;;;;;;;;VALIDATE
C'amora;552262;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Melendo;552314;PPN;PPT;;;;;;;;VALIDATE
Astorga;552333;PLN;FT;http://sws.geonames.org/6358559;Astorga,Astorgo,Asturica Augusta,Estorga,a si tuo er jia,aseutoleuga,astrqt,astwrkha,asutoruga,Асторга,Աստորգա,آستورخا,أسترقة,アストルガ,阿斯托尔加,아스토르가;not;;;null;Geonames;FOUND
Pedro;552353;PN;FT;;;;;;;;FOUND
Cibdat;552370;PPLN;PPT; ; ;not;;; ; ;VALIDATE
La;552385;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Lugo;552399;PLN;FT;http://sws.geonames.org/6359189;Gorad Luga,Lougo,Lucus Augusti,Lugas,Lugo,Lugu,lu gao,lu ge,lu ko,lugo,luko,lwghw,lwgw,rugo,Λούγο,Горад Луга,Луго,Լուգո,לוגו,لوغو,لوگو,लूगो,லுகோ,ลูโก,ლუგო,ሉጎ,ルーゴ,卢戈,盧高,루고;not;;;null;Geonames;FOUND
Johan;552416;PN;FT;;;;;;;;FOUND
Orens;552433;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/992080;null;not;;;An ancient place, cited: BAtlas 101 M6 Oriens;Medieval;FOUND
Nunno;552451;PPN;PPT;;;;;;;;VALIDATE
Tuy;552468;PLN;FT;http://sws.geonames.org/6360252;Tuj,Tuy,to~ui,tu yi,twy,Туй,توي,توی,トゥイ,图伊;not;;;null;Medieval;FOUND
Munno;552484;PPN;PPT;;;;;;;;VALIDATE
Mendonedo;552501;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Gonçaluo;552523;PN;FT;;;;;;;;FOUND
Coria;552543;PLN;FT;http://sws.geonames.org/6356764;Coria,Còria,Cória,Koria,Korija,ke li ya,qwryt,Кория,Корія,Կորիա,قورية,科里亚;not;;;null;Geonames;FOUND
Bartholome;552566;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Silue;552587;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/688028;null;not;;;An ancient place, cited: BAtlas 70 G1 Silo;Medieval;FOUND
Lorenço;552610;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Badalloz;552628;PLN;FT;http://sws.geonames.org/2521420/;Badajoz;not;;;null;Medieval;FOUND
Gonçaluo;552649;PN;FT;;;;;;;;FOUND
Royz;552658;PN;FT;;;;;;;;FOUND
Orden;552678;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiago;552687;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Garci;552709;PN;FT;;;;;;;;FOUND
Ferrandez;552715;PN;FT;;;;;;;;FOUND
Orden;552740;UN;UNI;;;not;;;;;UNIDENTIFIED
Alcantara;552749;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Garçi;552771;PN;FT;;;;;;;;FOUND
Ferrandez;552777;PN;FT;;;;;;;;FOUND
Alfonso;552831;PN;FT;;;;;;;;FOUND
Ferrandez;552839;PN;FT;;;;;;;;FOUND
Molina;552876;PLN;FT;http://sws.geonames.org/6359477; ;not;;;null;Medieval;FOUND
Esteuan;552895;PPN;PPT;;;;;;;;VALIDATE
Ferrandez;552903;PN;FT;;;;;;;;FOUND
Sanctiago;552928;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Ferrant;552950;PPN;PPT;;;;;;;;VALIDATE
Perez;552958;PN;FT;;;;;;;;FOUND
Ponç;552964;PPN;PPT;;;;;;;;VALIDATE
Batissela;552969;PPN;PPT;;;;;;;;VALIDATE
Johan;552991;PN;FT;;;;;;;;FOUND
Ferrandez;552997;PN;FT;;;;;;;;FOUND
Villalobos;553120;PPN;PPT;;;yes;APLN;;;;VALIDATE
Johan;553143;PN;FT;;;;;;;;FOUND
Ferranz;553149;PPN;PPT;;;;;;;;VALIDATE
Royz;553244;PN;FT;;;yes;APLN;;;;FOUND
Valduerna;553252;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gonçaluo;553274;PN;FT;;;;;;;;FOUND
Burgos;553294;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Garçi;553341;PN;FT;;;;;;;;FOUND
Dominguez;553347;UN;UNI;;;not;;;;;UNIDENTIFIED
Andaluzia;553380;PLN;FT;http://sws.geonames.org/2593109/;Andalucía;not; ; ; ;Medieval;FOUND
La;553397;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Leon;553411;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/109101; ;not;;;An ancient place, cited: BAtlas 11 D3 Laon;Medieval;FOUND
Yo;553424;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;553427;PN;FT;;;;;;;;FOUND
Perez;553433;PN;FT;;;;;;;;FOUND
Millan;553448;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;553456;PN;FT; ; ;not; ; ; ; ;FOUND
Roy;553552;PN;GENT;;;;;;;;VALIDATE
Munnoz;553556;PLN;FT;http://sws.geonames.org/3115884;Munoz,Muñoz,QLM;not;;;null;Medieval;FOUND
Alfonsso;553570;PN;FT;;;;;;;;FOUND
Dios;553597;PN;FT;;;;;;;;FOUND
Castilla;553622;PLN;FT; ;Castiella;not;;;null;Medieval;FOUND
Toledo;553635;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Leon;553645;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/109101; ;not;;;An ancient place, cited: BAtlas 11 D3 Laon;Medieval;FOUND
Gallizia;553653;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;553665;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;553676;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;553687;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;553697;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;553709;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Meent;553724;PLN;GENT;http://sws.geonames.org/3108167;San Pedro,Tenoiro,Tenorio;not;;;null;Geonames;VALIDATE
Rodriguez;553730;PN;FT;;;;;;;;FOUND
Tenoyro;553740;PLN;GENT;http://sws.geonames.org/3108167;San Pedro,Tenoiro,Tenorio;not;;;null;Geonames;VALIDATE
Seuilla;553778;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Seuilla;553881;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Sepades;554016;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Seuilla;554077;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Seuilla;554136;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Agora;554225;PLN;FT;http://pleiades.stoa.org/places/501332; ;not; ; ;An ancient place, cited: BAtlas 51 H3 Agora;Medieval;FOUND
Onde;554523;PLN;FT;http://sws.geonames.org/6526771; ;not; ; ;null;Medieval;FOUND
Seuilla;554722;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Ferrando;554771;PN;FT; ; ;not; ; ; ; ;FOUND
Dada;555308;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
dias;555338;APLN;AT;http://pleiades.stoa.org/places/642516; ;yes;CN;;An ancient place, cited: BAtlas 65 unlocated Dias;Medieval;VALIDATE
Yo;555393;UN;UNI;;;not;;;;;UNIDENTIFIED
Sancho;555396;APLN;AT;http://sws.geonames.org/9170929; ;yes;PN; ;null;Geonames;VALIDATE
Galindez;555403;UN;UNI;;;not;;;;;UNIDENTIFIED
Roy;555451;PN;GENT;;;;;;;;VALIDATE
Martinez;555455;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Alfonsso;555471;PN;FT;;;;;;;;FOUND
Dios;555498;PN;FT;;;;;;;;FOUND
Castilla;555523;PLN;FT; ;Castiella;not;;;null;Medieval;FOUND
Toledo;555536;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Leon;555546;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/109101; ;not;;;An ancient place, cited: BAtlas 11 D3 Laon;Medieval;FOUND
Gallizia;555554;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;555566;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;555577;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;555588;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;555598;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;555610;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Molina;555649;PLN;FT;http://sws.geonames.org/6359477; ;not;;;null;Medieval;FOUND
Mesa;555661;PLN;FT;http://sws.geonames.org/3117313; ;not;;;null;Medieval;FOUND
Sepades ;555725;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Seuilla;555787;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Seuilla;555846;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Agora;555935;PLN;FT;http://pleiades.stoa.org/places/501332; ;not; ; ;An ancient place, cited: BAtlas 51 H3 Agora;Medieval;FOUND
Onde;556233;PLN;FT;http://sws.geonames.org/6526771; ;not; ; ;null;Medieval;FOUND
Seuilla;556457;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Ferrando;556506;PN;FT; ; ;not; ; ; ; ;FOUND
Dada;556917;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
dias;556947;APLN;AT;http://pleiades.stoa.org/places/642516; ;yes;CN;;An ancient place, cited: BAtlas 65 unlocated Dias;Medieval;VALIDATE
Yo;557002;UN;UNI;;;not;;;;;UNIDENTIFIED
Sancho;557005;APLN;AT;http://sws.geonames.org/9170929; ;yes;PN; ;null;Geonames;VALIDATE
Galindez;557012;UN;UNI;;;not;;;;;UNIDENTIFIED
Roy;557060;PN;GENT;;;;;;;;VALIDATE
Martinez;557064;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Sepan;557076;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;557135;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;557160;PN;FT;;;;;;;;FOUND
Castiella;557186;PLN;FT; ;Castiella;not;;;null;Medieval;FOUND
Toledo;557200;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Leon;557210;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/109101; ;not;;;An ancient place, cited: BAtlas 11 D3 Laon;Medieval;FOUND
Gallizia;557218;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;557230;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;557241;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;557252;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;557262;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;557274;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Reyna;557297;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/678362;null;not; ; ;An ancient place, cited: BAtlas 69 B4 Reina;Medieval;FOUND
Yolant;557309;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Infante;557350;PLN;FT;http://sws.geonames.org/9172098; ;not; ; ;null;Geonames;FOUND
Sancho;557362;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;557390;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;557402;PN;FT; ; ;not; ; ; ; ;FOUND
Jaymes;557414;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Remondo;557477;PLN;FT;http://sws.geonames.org/6360891; ;not; ; ;null;Geonames;FOUND
Seuilla;557498;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Solucar;557562;PLN;FT;http://www.geonames.org/2511305/;Sanlúcar de Guadina;not;;;null;Medieval;FOUND
Talbayda;557570;UN;UNI;;;not;;;;;UNIDENTIFIED
Cambullon;557581;UN;UNI;;;not;;;;;UNIDENTIFIED
Torre;557597;PLN;FT;http://sws.geonames.org/3107864; ;not; ; ;null;Geonames;FOUND
Alpechin;557604;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Las;557617;UN;UNI;;;not;;;;;UNIDENTIFIED
Chozas;557621;PLN;FT;http://sws.geonames.org/2519449;Caserio Chozas,Caserío Chozas,Chozas;not;;;null;Geonames;FOUND
Brenes;557630;PLN;FT;http://sws.geonames.org/6360973; ;not;;;null;Geonames;FOUND
Ferrando;557691;PN;FT; ; ;not; ; ; ; ;FOUND
Granada;557809;PLN;FT;http://sws.geonames.org/6357709;Granada;not;;;null;Medieval;FOUND
cosa;558297;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
E ;558504;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Fecho;558602;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;558750;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Reyna;558780;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/678362;null;not; ; ;An ancient place, cited: BAtlas 69 B4 Reina;Medieval;FOUND
Yolant;558792;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Infante ;558833;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Sancho;558846;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;558874;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;558886;PN;FT; ; ;not; ; ; ; ;FOUND
Jaymes;558898;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Algarue;559018;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Ferrando;559074;PN;FT;;;;;;;;FOUND
Toledo;559094;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Remondo;559113;PPN;PPT;;;;;;;;VALIDATE
Seuilla;559135;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
El;559151;UN;UNI;;;not;;;;;UNIDENTIFIED
Infante;559154;PLN;FT;http://sws.geonames.org/9172098; ;not;;;null;Geonames;FOUND
Manuel;559167;PN;FT; ; ;yes;APLN;http://sws.geonames.org/6362025;null;Geonames;FOUND
Goncaluo;559185;PPN;PPT;;;;;;;;VALIDATE
Sanctiago;559208;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Gonçaluo;559230;PN;FT;;;;;;;;FOUND
Burgos;559250;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Johan;559269;PN;FT;;;;;;;;FOUND
Palençia;559286;PLN;FT;http://sws.geonames.org/6360072/;Palencia;not;;; ;Medieval;FOUND
Ferrando;559307;PN;FT;;;;;;;;FOUND
Segouia;559327;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
