TERM;POSITION;TYPE;MODE;URI;CURRENT_TERM;AMBIGUOUS;ANOTHER_MEANING;ANOTHER_MEANING_URI;DESCRIPTION;GAZETTEER;VERIFICATION
Astorga;137155;PLN;FT;http://sws.geonames.org/6358559;Astorga,Astorgo,Asturica Augusta,Estorga,a si tuo er jia,aseutoleuga,astrqt,astwrkha,asutoruga,Асторга,Աստորգա,آستورخا,أسترقة,アストルガ,阿斯托尔加,아스토르가;not;;;null;Geonames;FOUND
Domingo;137175;PPN;PPT;;;;;;;;VALIDATE
Cibdat;137194;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Miguel;137213;PPN;PPT;;;;;;;;VALIDATE
Lugo;137231;PLN;FT;http://sws.geonames.org/6359189;Gorad Luga,Lougo,Lucus Augusti,Lugas,Lugo,Lugu,lu gao,lu ge,lu ko,lugo,luko,lwghw,lwgw,rugo,Λούγο,Горад Луга,Луго,Լուգո,לוגו,لوغو,لوگو,लूगो,லுகோ,ลูโก,ლუგო,ሉጎ,ルーゴ,卢戈,盧高,루고;not;;;null;Geonames;FOUND
Johan;137248;PN;FT;;;;;;;;FOUND
Orens;137265;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/992080;null;not;;;An ancient place, cited: BAtlas 101 M6 Oriens;Medieval;FOUND
Gil;137283;PPN;PPT;;;;;;;;VALIDATE
Tuy;137298;PLN;FT;http://sws.geonames.org/6360252;Tuj,Tuy,to~ui,tu yi,twy,Туй,توي,توی,トゥイ,图伊;not;;;null;Medieval;FOUND
Munno;137314;PPN;PPT;;;;;;;;VALIDATE
Mondonnedo;137331;PLN;FT;http://sws.geonames.org/6359191; ;not;;;null;Medieval;FOUND
Ferrando;137354;PN;FT;;;;;;;;FOUND
Coria;137374;PLN;FT;http://sws.geonames.org/6356764;Coria,Còria,Cória,Koria,Korija,ke li ya,qwryt,Кория,Корія,Կորիա,قورية,科里亚;not;;;null;Geonames;FOUND
Garcia;137392;PN;FT;;;;;;;;FOUND
Silue;137410;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/688028;null;not;;;An ancient place, cited: BAtlas 70 G1 Silo;Medieval;FOUND
Pedro;137433;PN;AT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Badalloz;137449;PLN;FT;http://sws.geonames.org/2521420/;Badajoz;not;;;null;Medieval;FOUND
Pelay;137470;PPN;PPT;;;;;;;;VALIDATE
Perez;137476;PN;FT;;;;;;;;FOUND
Orden;137497;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiago;137506;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Garci;137528;PN;FT;;;;;;;;FOUND
Ferrandez;137534;PN;FT;;;;;;;;FOUND
Orden;137559;UN;UNI;;;not;;;;;UNIDENTIFIED
Alcantara;137568;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Martin;137590;PN;FT;;;;;;;;FOUND
Nunnez;137597;PN;FT;;;;;;;;FOUND
Gutier;137648;PPN;PPT;;;;;;;;VALIDATE
Suarez;137655;PPN;PPT;;;;;;;;VALIDATE
Leon;137683;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Andreo;137700;PPN;PPT;;;;;;;;VALIDATE
Gallizia;137728;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Johan;137783;PPN;GENT;;;;;;;;VALIDATE
Alfonso;137789;PLN;FT;http://sws.geonames.org/10240358; ;not;;;null;Geonames;FOUND
Notario;137797;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Rey;137809;PLN;FT;http://sws.geonames.org/3111903;Rey;not;;;null;Medieval;FOUND
Leon;137817;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Arcidiano;137824;PPLN;PPT;;;not;;;;;VALIDATE
Sanctiago;137838;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Ferrando;137860;PN;FT;;;;;;;;FOUND
Loys;137881;PN;FT;;;;;;;;FOUND
Alfonso;137898;PN;FT;;;;;;;;FOUND
Ferrandez;137906;PN;FT;;;;;;;;FOUND
Rey;137926;PLN;FT;http://sws.geonames.org/3111903;Rey;not;;;null;Medieval;FOUND
Rodrigo;137942;PPN;PPT;;;;;;;;VALIDATE
Alfonso;137950;PN;FT;;;;;;;;FOUND
Martin;137970;PN;FT;;;;;;;;FOUND
Alfonso;137977;PN;FT;;;;;;;;FOUND
Rodrigo;137997;PPN;PPT;;;;;;;;VALIDATE
Frolaz;138005;PPN;PPT;;;;;;;;VALIDATE
Johan;138024;PN;FT;;;;;;;;FOUND
Perez;138030;PN;FT;;;;;;;;FOUND
Ferand;138048;PPN;PPT;;;;;;;;VALIDATE
Yuannez;138055;PPN;PPT;;;;;;;;VALIDATE
Ramir;138075;PPN;PPT;;;;;;;;VALIDATE
Diaz;138081;PN;FT;;;;;;;;FOUND
Ramir;138098;PPN;PPT;;;;;;;;VALIDATE
Rodriguez;138104;PN;FT;;;;;;;;FOUND
Pelay;138126;PPN;PPT;;;;;;;;VALIDATE
Perez;138132;PN;FT;;;;;;;;FOUND
Aluar;138150;PN;FT;;;;;;;;FOUND
Diaz;138156;PN;FT;;;;;;;;FOUND
Alfonso;138173;PN;FT;;;;;;;;FOUND
Garcia;138181;PN;FT;;;;;;;;FOUND
Murcia;138222;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Andaluzia;138235;PLN;FT;http://sws.geonames.org/2593109/;Andalucía;not;;; ;Medieval;FOUND
Yo;138253;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;138256;PN;FT;;;;;;;;FOUND
Perez;138262;PN;FT;;;;;;;;FOUND
Cibdat;138271;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Millan;138305;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;138313;PN;FT;;;;;;;;FOUND
Aellon;138322;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Onzeno;138341;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;138363;PN;FT;;;;;;;;FOUND
Regno;138371;PPN;PPT;;;;;;;;VALIDATE
Alfonso;138384;PN;FT;;;;;;;;FOUND
Dios;138410;PN;FT;;;;;;;;FOUND
Castiella;138423;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;138436;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;138446;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;138454;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;138466;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;138477;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;138488;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;138498;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;138510;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Fazemos ;138639;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Villa;138682;PLN;FT;http://sws.geonames.org/3105769; ;not;;;null;Geonames;FOUND
Real;138688;PLN;FT;http://sws.geonames.org/6521316; ;not;;;null;Geonames;FOUND
Dada;139098;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Yo;139198;UN;UNI;;;not;;;;;UNIDENTIFIED
Sancho;139201;APLN;AT;http://sws.geonames.org/9170929; ;yes;PN; ;null;Geonames;VALIDATE
Perez;139208;PN;FT;;;;;;;;FOUND
Sepan;139270;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;139328;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;139353;PN;FT;;;;;;;;FOUND
Castiella;139366;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;139379;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;139389;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;139397;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;139409;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;139420;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;139431;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;139441;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;139453;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Pelay;139510;PPN;PPT;;;;;;;;VALIDATE
Perez;139516;PN;FT;;;;;;;;FOUND
Caualleria;139549;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiago;139563;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alcaraz;139633;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Pelay;139763;PPN;PPT;;;;;;;;VALIDATE
Perez;139769;PN;FT;;;;;;;;FOUND
Migael;139800;UN;UNI;;;not;;;;;UNIDENTIFIED
Perez;139807;PN;FT;;;;;;;;FOUND
Gil;139815;PLN;FT;http://sws.geonames.org/10055472; ;not;;;null;Geonames;FOUND
Moya;139823;PLN;FT;http://sws.geonames.org/6360183;Moja,Mojja,mo ya,mwya,Мойя,Моя,مويا,莫亚;not;;;null;Geonames;FOUND
Johan;139831;PN;FT;;;;;;;;FOUND
Matheo;139837;PN;FT;;;;;;;;FOUND
Villanueua;139847;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Johan;139861;PN;FT;;;;;;;;FOUND
Donate;139867;UN;UNI;;;not;;;;;UNIDENTIFIED
Alcaraz;139901;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
El;140258;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Vcles;140272;PLN;FT;http://pleiades.stoa.org/places/265983;Uclés;not;;;null;Medieval;FOUND
Pedro;140326;APLN;AT;http://sws.geonames.org/3114106;Pedro;yes;PN; ;null;Geonames;VALIDATE
Gutierrez;140332;UN;UNI;;;not;;;;;UNIDENTIFIED
Segura;140357;PLN;FT;http://pleiades.stoa.org/places/256441;null;not;;;An ancient place, cited: BAtlas 26 D2 Segura;Pleiades;FOUND
Lope;140367;UN;UNI;;;not;;;;;UNIDENTIFIED
Ferrandez;140372;PN;FT;;;;;;;;FOUND
Montiel;140385;PLN;FT;http://sws.geonames.org/6357151; ;not;;;null;Geonames;FOUND
Alcaraz;140474;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Migael;140505;UN;UNI;;;not;;;;;UNIDENTIFIED
Perez;140512;PN;FT;;;;;;;;FOUND
Alfonso;140520;APLN;AT;http://sws.geonames.org/10240358; ;yes;PN; ;null;Geonames;VALIDATE
Gomez;140528;PN;FT;;;;;;;;FOUND
Alcaraz;140546;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Ferrand;140590;PN;FT;;;;;;;;FOUND
Perez;140598;PN;FT;;;;;;;;FOUND
Cuenca;140607;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Alcaraz;140704;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Alcaraz;140981;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Alcaraz;141847;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Ferrando;141949;PN;FT; ; ;not; ; ; ; ;FOUND
Otorgamos;142240;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Ferrand;142299;PN;FT;;;;;;;;FOUND
Perez;142307;PN;FT;;;;;;;;FOUND
Cuenca;142316;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Pedro;142344;APLN;AT;http://sws.geonames.org/3114106;Pedro;yes;PN; ;null;Geonames;VALIDATE
Gutierrez;142350;UN;UNI;;;not;;;;;UNIDENTIFIED
Segura;142375;PLN;FT;http://pleiades.stoa.org/places/256441; ;not;;;An ancient place, cited: BAtlas 26 D2 Segura;Medieval;FOUND
Lope;142387;UN;UNI;;;not;;;;;UNIDENTIFIED
Ferrandez;142392;PN;FT;;;;;;;;FOUND
Montiel;142405;PLN;FT;http://sws.geonames.org/6357151; ;not;;;null;Geonames;FOUND
Orden;142428;UN;UNI;;;not;;;;;UNIDENTIFIED
Vcles;142437;PLN;FT;http://pleiades.stoa.org/places/265983;Uclés;not;;;null;Medieval;FOUND
Migael;142448;UN;UNI;;;not;;;;;UNIDENTIFIED
Perez;142455;PN;FT;;;;;;;;FOUND
Alfonsso ;142466;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Gomez;142476;PN;FT; ; ;not; ; ; ; ;FOUND
Alcaraz;142493;PLN;FT;http://sws.geonames.org/6355300;Al'karas,Alkaras,alkaras,alkrz,Алькарас,Ալկարաս,آلکاراس,الكرز;not;;;null;Geonames;FOUND
Orden;142553;UN;UNI;;;not;;;;;UNIDENTIFIED
Vcles;142562;PLN;FT;http://pleiades.stoa.org/places/265983;Uclés;not;;;null;Medieval;FOUND
Pascua;142725;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Cinquaesma;142738;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Ferrando;143147;PN;FT; ; ;not; ; ; ; ;FOUND
Fecha;143436;PLN;FT;http://sws.geonames.org/3122585;Fecha,Santa Cristina,Sta Cristina d Fecha;not; ; ;null;Geonames;FOUND
Garcia;143554;APLN;AT;http://sws.geonames.org/6361308; ;yes;PN; ;null;Geonames;VALIDATE
Dominguez;143561;UN;UNI;;;not;;;;;UNIDENTIFIED
Sepan;143590;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;143645;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;143670;PN;FT;;;;;;;;FOUND
Castiella;143683;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;143696;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;143706;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;143714;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;143726;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;143737;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;143748;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;143758;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;143770;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Madryt;143817;PPLN;GENT; ; ;not;;; ; ;VALIDATE
Madrit;144064;PLN;FT;http://sws.geonames.org/6359304/;Madrid;not;;; ;Medieval;FOUND
Domingo;144233;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Perez;144242;PN;FT; ; ;not; ; ; ; ;FOUND
Gonçaluo;144271;PN;FT;;;;;;;;FOUND
Uicent;144281;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Yague;144320;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ximena;144344;PN;FT; ; ;not; ; ; ; ;FOUND
Sant Pedro;144413;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Alfonso;144580;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Ferrando;144620;PN;FT; ; ;not; ; ; ; ;FOUND
Fecha;144751;PLN;FT;http://sws.geonames.org/3122585;Fecha,Santa Cristina,Sta Cristina d Fecha;not; ; ;null;Geonames;FOUND
Yo;144881;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;144884;PN;FT;;;;;;;;FOUND
Perez;144890;PN;FT;;;;;;;;FOUND
Cibdat;144899;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Millan;144933;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;144941;PN;FT;;;;;;;;FOUND
Aellon;144950;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;144991;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Sepan;145007;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;145062;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;145087;PN;FT;;;;;;;;FOUND
Castiella;145100;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;145113;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;145123;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;145131;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;145143;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;145154;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;145165;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;145175;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;145187;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;145231;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Ferrando;145271;PN;FT; ; ;not; ; ; ; ;FOUND
Cuenca;145337;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Pero;145700;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
cosa;146073;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
Fecha;146316;PLN;FT;http://sws.geonames.org/3122585;Fecha,Santa Cristina,Sta Cristina d Fecha;not; ; ;null;Geonames;FOUND
Yo;146445;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;146448;PN;FT;;;;;;;;FOUND
Perez;146454;PN;FT;;;;;;;;FOUND
Cibdat;146463;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Millan;146497;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;146505;PN;FT;;;;;;;;FOUND
Aellon;146514;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;146555;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Martin;146571;PN;FT;;;;;;;;FOUND
Perez;146578;PN;FT;;;;;;;;FOUND
Sepan;146585;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;146631;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;146656;PN;FT;;;;;;;;FOUND
Castiella;146669;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;146682;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;146692;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;146700;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;146712;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;146723;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;146734;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;146744;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;146756;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Pedro;146795;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Cuenca;146811;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Regna;146944;PPLN;PPT; ; ;not;;; ; ;VALIDATE
cosa;147359;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
Fecha;147587;PLN;FT;http://sws.geonames.org/3122585;Fecha,Santa Cristina,Sta Cristina d Fecha;not; ; ;null;Geonames;FOUND
Yo;147716;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;147719;PN;FT;;;;;;;;FOUND
Perez;147725;PN;FT;;;;;;;;FOUND
Cibdat;147734;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Millan;147768;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;147776;PN;FT;;;;;;;;FOUND
Aellon;147785;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;147826;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Martin;147842;PN;FT;;;;;;;;FOUND
Perez;147849;PN;FT;;;;;;;;FOUND
Sepan;147856;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;147916;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;147941;PN;FT;;;;;;;;FOUND
Castiella;147954;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;147967;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;147977;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;147985;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;147997;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;148008;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;148019;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;148029;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;148041;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;148059;APLN;AT;http://sws.geonames.org/10240358; ;yes;PN; ;null;Geonames;VALIDATE
Matheos;148067;UN;UNI;;;not;;;;;UNIDENTIFIED
Alfonso;148077;APLN;AT;http://sws.geonames.org/10240358; ;yes;PN; ;null;Geonames;VALIDATE
Diaz;148085;PN;FT;;;;;;;;FOUND
Toledo;148117;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Cordoua;148154;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Xemen;148165;UN;UNI;;;not;;;;;UNIDENTIFIED
Perez;148171;PN;FT;;;;;;;;FOUND
Peralta;148180;PLN;FT;http://sws.geonames.org/3113800;Azkoien,Peral'ta,Peralta,Peralta - Azkoien,Peralta – Azkoien,pei la er ta,Перальта,佩拉尔塔;not;;;null;Geonames;FOUND
Cordoua;148215;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Toledo;148597;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Cordoua;148677;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Cordoua;148710;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Toledo;148787;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Amassatrigo;149096;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Moiarrahe;149132;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Seruela;149175;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Seruela;149196;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Agudo;149245;PLN;FT;http://sws.geonames.org/6357096; ;not;;;null;Geonames;FOUND
Ribera;149484;PLN;FT;http://sws.geonames.org/11127954; ;not;;;null;Geonames;FOUND
Guadiana;149494;PLN;FT;http://sws.geonames.org/2516939;Cortijada Guadiana,Cortijo de Guadiana,Guadiana;not;;;null;Geonames;FOUND
Guadiana;149510;PLN;FT;http://sws.geonames.org/2516939;Cortijada Guadiana,Cortijo de Guadiana,Guadiana;not;;;null;Geonames;FOUND
Temur;149739;PPLN;PPT;;;not;;;;;VALIDATE
Seruela;149759;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Toledo;150250;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not; ; ;null;Medieval;FOUND
Toledo;150276;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Cordoua;150318;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not; ; ;null;Medieval;FOUND
Cordoua;150345;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
fique;150419;PLN;FT;http://sws.geonames.org/2517718;Casa Fique,Fique;not; ; ;null;Geonames;FOUND
cosa;150675;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
Toledo;150985;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Cordoua;151017;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Fecha;151090;PLN;FT;http://sws.geonames.org/3122585;Fecha,Santa Cristina,Sta Cristina d Fecha;not; ; ;null;Geonames;FOUND
Yo;151218;UN;UNI;;;not;;;;;UNIDENTIFIED
Millan;151221;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;151228;PN;FT;;;;;;;;FOUND
Aellon;151237;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;151294;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Martin;151310;PN;FT;;;;;;;;FOUND
Perez;151317;PN;FT;;;;;;;;FOUND
Alfonsso;151330;PN;FT;;;;;;;;FOUND
Dios;151357;PN;FT;;;;;;;;FOUND
Castiella;151370;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;151383;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;151393;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;151401;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
